date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:36:59	16850/16850	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Apr%202016%2000:50:52%20GMT	http://hastech.company/tf/academia-preview/academia/login.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/login.html	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:37:04	19426/19426	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Apr%202016%2000:49:36%20GMT	http://hastech.company/tf/academia-preview/academia/about-page.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/about-page.html	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:37:06	16831/16831	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Apr%202016%2000:50:22%20GMT	http://hastech.company/tf/academia-preview/academia/gellary.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/gellary.html	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:37:06	21817/21817	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Apr%202016%2000:51:00%20GMT	http://hastech.company/tf/academia-preview/academia/news-bulletin.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/news-bulletin.html	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:37:07	17537/17537	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Apr%202016%2000:51:08%20GMT	http://hastech.company/tf/academia-preview/academia/registration.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/registration.html	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:37:08	17707/17707	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Apr%202016%2000:49:52%20GMT	http://hastech.company/tf/academia-preview/academia/contract.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/contract.html	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:37:08	14061/14061	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Apr%202016%2000:49:28%20GMT	http://hastech.company/tf/academia-preview/academia/404.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/404.html	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:37:08	20473/20473	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Apr%202016%2000:51:44%20GMT	http://hastech.company/tf/academia-preview/academia/store.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/store.html	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:37:09	21553/21553	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Apr%202016%2000:49:44%20GMT	http://hastech.company/tf/academia-preview/academia/blog.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/blog.html	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:39:03	706343/706343	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:28:34%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/s2.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/s2.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:39:06	711205/711205	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:28:50%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/s4.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/s4.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:39:07	742478/742478	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:28:24%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/s1.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/s1.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:39:08	732653/732653	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:28:42%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/s3.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/s3.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:39:10	26947/26947	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:26:38%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/course/1.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/course/1.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:39:12	27140/27140	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:26:54%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/course/2.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/course/2.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:39:13	28137/28137	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:27:02%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/course/3.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/course/3.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:39:15	26528/26528	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:27:10%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/course/4.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/course/4.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:39:36	148845/148845	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:29:14%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/team/1.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/team/1.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:39:39	151362/151362	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:29:30%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/team/3.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/team/3.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:39:42	182780/182780	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:29:22%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/team/2.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/team/2.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:40:01	149274/149274	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:29:38%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/team/4.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/team/4.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:40:07	169708/169708	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:29:46%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/team/5.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/team/5.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:40:13	186666/186666	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:29:54%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/team/6.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/team/6.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:40:14	17304/17304	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Apr%202016%2000:51:38%20GMT	http://hastech.company/tf/academia-preview/academia/single-store.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/single-store.html	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:40:25	63449/63449	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:27:26%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/news/1.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/news/1.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:40:26	22317/22317	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Apr%202016%2000:51:16%20GMT	http://hastech.company/tf/academia-preview/academia/single-blog.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/single-blog.html	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:40:30	176874/176874	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:30:04%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/team/7.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/team/7.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:40:34	158684/158684	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:30:16%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/team/8.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/team/8.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:40:40	85519/85519	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:27:42%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/news/2.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/news/2.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:40:47	100416/100416	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:27:50%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/news/3.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/news/3.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:40:50	95321/95321	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:28:00%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/news/4.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/news/4.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:40:51	20609/20609	---M--	200	added ('OK')	image/png	date:Sun,%2013%20Mar%202016%2002:30:38%20GMT	http://hastech.company/tf/academia-preview/academia/img/logo-white.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/logo-white.png	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:40:55	93003/93003	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:28:12%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/news/5.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/news/5.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:40:56	32997/32997	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:26:20%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/camp-2.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/camp-2.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:40:58	727738/727738	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:29:00%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/s5.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/s5.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:41:00	8426/8426	---M--	200	added ('OK')	application/javascript	date:Thu,%2020%20Aug%202015%2016:08:22%20GMT	http://hastech.company/tf/academia-preview/academia/js/wow.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/js/wow.min.js	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:41:01	72564/72564	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Mar%202016%2002:25:52%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/camp-1.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/camp-1.jpg	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:41:02	4019/4019	---M--	200	added ('OK')	application/javascript	date:Wed,%2011%20Mar%202015%2013:22:50%20GMT	http://hastech.company/tf/academia-preview/academia/js/jquery.meanmenu.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/js/jquery.meanmenu.min.js	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:41:02	36868/36868	---M--	200	added ('OK')	application/javascript	date:Tue,%2024%20Nov%202015%2019:34:22%20GMT	http://hastech.company/tf/academia-preview/academia/js/bootstrap.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/js/bootstrap.min.js	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:41:02	12201/12201	---M--	200	added ('OK')	application/javascript	date:Thu,%2009%20Apr%202015%2002:16:32%20GMT	http://hastech.company/tf/academia-preview/academia/js/jquery.nivo.slider.pack.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/js/jquery.nivo.slider.pack.js	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:41:03	2035/2035	---M--	200	added ('OK')	application/javascript	date:Fri,%2005%20Jun%202015%2000:12:44%20GMT	http://hastech.company/tf/academia-preview/academia/js/jquery.scrollUp.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/js/jquery.scrollUp.min.js	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:41:04	2575/2575	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Jan%202016%2010:49:30%20GMT	http://hastech.company/tf/academia-preview/academia/js/atvImg-min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/js/atvImg-min.js	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:41:05	760/760	---M--	200	added ('OK')	application/javascript	date:Mon,%2030%20Nov%202015%2020:18:36%20GMT	http://hastech.company/tf/academia-preview/academia/js/plugins.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/js/plugins.js	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:41:05	5719/5719	---M--	200	added ('OK')	application/javascript	date:Sun,%2015%20Nov%202015%2008:48:44%20GMT	http://hastech.company/tf/academia-preview/academia/venobox/venobox.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/venobox/venobox.min.js	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:41:05	23890/23890	---M--	200	added ('OK')	application/javascript	date:Mon,%2012%20May%202014%2023:48:58%20GMT	http://hastech.company/tf/academia-preview/academia/js/owl.carousel.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/js/owl.carousel.min.js	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:41:05	2899/2899	---M--	200	added ('OK')	application/javascript	date:Fri,%2011%20Mar%202016%2000:40:38%20GMT	http://hastech.company/tf/academia-preview/academia/js/main.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/js/main.js	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:41:06	8362/8362	---M--	200	added ('OK')	text/css	date:Mon,%2008%20Feb%202016%2010:57:22%20GMT	http://hastech.company/tf/academia-preview/academia/css/linearfont.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/css/linearfont.css	(from http://hastech.company/tf/academia-preview/academia/style.css)
12:41:06	95992/95992	---M--	200	added ('OK')	application/javascript	date:Mon,%2030%20Nov%202015%2020:18:36%20GMT	http://hastech.company/tf/academia-preview/academia/js/vendor/jquery-1.11.3.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/js/vendor/jquery-1.11.3.min.js	(from http://hastech.company/tf/academia-preview/academia/index.html)
12:41:08	3988/3988	---M--	200	added ('OK')	text/css	date:Sat,%2006%20Feb%202016%2023:26:40%20GMT	http://hastech.company/tf/academia-preview/academia/css/meanmenu.min.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/css/meanmenu.min.css	(from http://hastech.company/tf/academia-preview/academia/style.css)
12:41:09	121260/121260	---M--	200	added ('OK')	text/css	date:Tue,%2024%20Nov%202015%2019:34:20%20GMT	http://hastech.company/tf/academia-preview/academia/css/bootstrap.min.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/css/bootstrap.min.css	(from http://hastech.company/tf/academia-preview/academia/style.css)
12:41:09	21984/21984	---M--	200	added ('OK')	text/css	date:Tue,%2026%20Aug%202014%2011:46:50%20GMT	http://hastech.company/tf/academia-preview/academia/css/font-awesome.min.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/css/font-awesome.min.css	(from http://hastech.company/tf/academia-preview/academia/style.css)
12:41:09	1476/1476	---M--	200	added ('OK')	text/css	date:Mon,%2012%20May%202014%2023:56:20%20GMT	http://hastech.company/tf/academia-preview/academia/css/owl.carousel.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/css/owl.carousel.css	(from http://hastech.company/tf/academia-preview/academia/style.css)
12:41:09	1665/1665	---M--	200	added ('OK')	text/css	date:Mon,%2012%20May%202014%2023:56:24%20GMT	http://hastech.company/tf/academia-preview/academia/css/owl.theme.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/css/owl.theme.css	(from http://hastech.company/tf/academia-preview/academia/style.css)
12:41:10	4476/4476	---M--	200	added ('OK')	text/css	date:Mon,%2014%20Apr%202014%2019:33:26%20GMT	http://hastech.company/tf/academia-preview/academia/css/owl.transitions.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/css/owl.transitions.css	(from http://hastech.company/tf/academia-preview/academia/style.css)
12:41:11	74096/74096	---M--	200	added ('OK')	text/css	date:Wed,%2002%20Dec%202015%2013:43:28%20GMT	http://hastech.company/tf/academia-preview/academia/css/animate.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/css/animate.css	(from http://hastech.company/tf/academia-preview/academia/style.css)
12:41:12	7708/7708	---M--	200	added ('OK')	text/css	date:Mon,%2030%20Nov%202015%2020:18:36%20GMT	http://hastech.company/tf/academia-preview/academia/css/normalize.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/css/normalize.css	(from http://hastech.company/tf/academia-preview/academia/style.css)
12:41:12	2058/2058	---M--	200	added ('OK')	text/css	date:Thu,%2009%20Apr%202015%2002:16:32%20GMT	http://hastech.company/tf/academia-preview/academia/css/nivo-slider.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/css/nivo-slider.css	(from http://hastech.company/tf/academia-preview/academia/style.css)
12:41:12	7604/7604	---M--	200	added ('OK')	text/css	date:Sun,%2015%20Nov%202015%2008:48:44%20GMT	http://hastech.company/tf/academia-preview/academia/venobox/venobox.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/venobox/venobox.css	(from http://hastech.company/tf/academia-preview/academia/style.css)
12:41:13	5728/5728	---M--	200	added ('OK')	text/css	date:Mon,%2030%20Nov%202015%2020:18:36%20GMT	http://hastech.company/tf/academia-preview/academia/css/main.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/css/main.css	(from http://hastech.company/tf/academia-preview/academia/style.css)
12:41:14	43222/43222	---M--	200	added ('OK')	text/css	date:Fri,%2022%20Apr%202016%2000:48:52%20GMT	http://hastech.company/tf/academia-preview/academia/css/style.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/css/style.css	(from http://hastech.company/tf/academia-preview/academia/style.css)
12:41:15	7991/7991	---M--	200	added ('OK')	text/css	date:Sun,%2013%20Mar%202016%2012:07:04%20GMT	http://hastech.company/tf/academia-preview/academia/css/responsive.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/css/responsive.css	(from http://hastech.company/tf/academia-preview/academia/style.css)
12:41:18	12197/12197	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202016%2005:41:13%20GMT	http://hastech.company/tf/academia-preview/academia/video.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/video.4b.delayed	(from http://hastech.company/tf/academia-preview/academia/index-2.html)
12:41:19	20609/20609	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Feb%202016%2016:15:08%20GMT	http://hastech.company/tf/academia-preview/academia/img/home2/logo-white.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home2/logo-white.png	(from http://hastech.company/tf/academia-preview/academia/index-2.html)
12:41:26	28051/28051	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Jan%202016%2011:57:26%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/course/5.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/course/5.jpg	(from http://hastech.company/tf/academia-preview/academia/index-2.html)
12:41:31	27158/27158	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Jan%202016%2011:57:52%20GMT	http://hastech.company/tf/academia-preview/academia/img/home1/course/6.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home1/course/6.jpg	(from http://hastech.company/tf/academia-preview/academia/index-2.html)
12:41:43	156201/156201	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Jan%202016%2016:31:20%20GMT	http://hastech.company/tf/academia-preview/academia/img/home2/testimonial-2.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home2/testimonial-2.png	(from http://hastech.company/tf/academia-preview/academia/index-2.html)
12:41:44	145441/145441	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Jan%202016%2016:31:26%20GMT	http://hastech.company/tf/academia-preview/academia/img/home2/testimonial-3.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/my%20web/chuongnh/hastech.company/tf/academia-preview/academia/img/home2/testimonial-3.png	(from http://hastech.company/tf/academia-preview/academia/index-2.html)
